Water Level,Moisture Percentage,Light Intensity,Temperature,Humidity,Cluster
722,30.3,977,26,78,2
749,35.68,817,25,74,0
734,44.58,443,29,69,1
691,46.04,106,26,76,1
750,35.48,789,25,75,0
703,29.13,997,27,89,2
704,45.65,101,25,74,1
666,32.16,998,27,89,2
734,36.95,819,25,74,0
790,37.24,821,24,68,0
672,31.77,999,27,88,2
754,41.74,198,25,73,1
538,34.19,150,24,90,1
719,28.15,999,27,87,2
719,28.45,1000,27,84,2
676,31.48,999,27,87,2
730,38.36,441,28,89,2
680,47.61,55,26,76,1
781,32.26,822,25,76,0
692,32.36,977,26,79,2
326,42.07,362,28,86,1
757,34.12,822,25,75,0
728,33.33,978,26,71,0
704,30.39,394,24,88,2
737,42.33,819,23,65,0
779,32.06,821,25,76,0
723,39.1,821,25,73,0
697,44.09,978,24,64,0
739,42.52,817,23,63,0
757,35,804,25,74,0
739,38.32,817,25,72,0
767,34.6,822,25,74,0
714,44.09,250,25,73,1
754,41.64,201,25,73,1
732,36.97,232,29,83,2
381,39.52,337,24,72,1
663,32.45,999,27,87,2
677,31.87,1000,27,85,2
731,32.34,399,28,74,2
673,48.29,56,26,76,1
720,41.84,977,24,64,0
710,29.03,999,27,85,2
746,36.36,820,25,74,0
689,46.53,103,26,75,1
731,32.34,399,28,74,2
670,37.03,226,28,76,1
688,46.73,103,26,75,1
764,33.24,820,25,76,0
680,31.57,1000,27,84,2
696,44.38,978,24,63,0
346,38.34,432,29,83,1
710,44.09,55,26,77,1
686,30.69,998,27,87,2
671,32.36,1000,27,84,2
782,35,815,24,73,0
621,52,63,26,74,1
760,36.36,823,25,71,0
471,33.16,85,26,79,1
784,36.85,817,24,69,0
704,37.63,978,25,69,0
722,35.48,156,28,77,1
571,43.19,47,25,85,1
645,34.21,1000,27,86,2
751,41.35,818,23,66,0
639,34.6,999,27,86,2
784,34.8,815,24,74,0
745,33.04,816,25,78,0
614,52.2,66,26,76,1
673,41.01,497,25,80,1
703,41.84,978,25,64,0
670,31.96,999,27,87,2
758,36.56,818,25,72,0
716,43.99,246,25,73,1
361,39.68,425,24,74,1
731,32.34,399,28,74,2
548,40.01,175,29,82,1
781,37.15,815,24,69,0
676,31.48,999,27,88,2
685,30.89,999,27,88,2
648,33.82,999,27,87,2
785,34.02,816,24,74,0
712,45.36,50,26,75,1
656,49.07,98,26,75,1
779,33.24,815,25,75,0
782,33.04,817,25,75,0
581,38.75,483,24,78,1
691,45.94,107,26,77,1
702,29.33,998,27,88,2
301,38.91,252,27,82,1
601,39.98,802,27,90,2
706,35.78,978,26,69,0
709,34.41,978,26,71,0
755,36.75,818,25,73,0
483,40.91,311,25,71,1
766,34.12,818,25,75,0
697,44.77,978,24,63,0
762,33.63,821,25,75,0
703,43.4,978,25,64,0
713,45.06,50,26,75,1
781,31.79,289,28,82,2
727,39.78,583,25,74,0
756,34.9,820,25,74,0
685,30.99,999,27,85,2
772,32.55,817,25,77,0
489,39.45,399,27,71,1
702,45.16,813,23,63,0
761,35.91,272,27,66,0
727,29.62,977,26,79,2
475,40.68,380,28,71,1
763,34.9,819,25,74,0
447,30.27,219,26,84,1
779,35.19,818,24,74,0
705,30.79,978,26,81,2
746,42.52,159,25,73,1
784,34.02,819,24,73,0
706,36.56,978,26,69,0
696,44.38,978,24,64,0
705,45.55,99,25,74,1
692,46.82,54,26,76,1
781,36.17,816,24,71,0
757,35.09,817,25,74,0
629,51.42,63,26,75,1
672,32.45,1000,27,82,2
481,32.95,96,29,73,1
625,43.18,262,26,70,1
647,49.66,89,26,76,1
737,38.81,611,25,74,0
702,30.89,887,27,90,2
750,36.36,751,25,75,0
628,34.69,125,27,68,1
781,32.16,817,25,77,0
727,27.57,998,27,86,2
701,45.06,814,23,63,0
770,33.92,815,24,76,0
708,29.52,1000,27,84,2
657,49.07,99,26,75,1
741,37.24,720,25,75,0
779,35.19,818,24,74,0
661,32.55,998,27,88,2
409,34.78,422,25,82,1
680,31.28,980,27,89,2
462,37.76,69,29,85,1
686,30.79,981,27,89,2
692,30.21,999,27,88,2
774,33.33,820,25,75,0
770,37.63,816,24,69,0
694,38.61,978,25,68,0
721,33.04,978,26,72,0
711,30.99,977,26,78,2
604,52.88,67,26,77,1
703,29.23,998,27,88,2
336,31.14,308,29,86,2
664,33.04,999,27,85,2
702,44.97,817,23,63,0
654,39.2,102,25,71,1
700,36.95,978,26,69,0
708,31.28,977,26,78,2
688,30.6,999,27,87,2
670,32.94,1000,27,82,2
754,35.09,821,25,74,0
577,44.37,485,27,80,1
681,30.99,998,27,89,2
497,34.48,498,28,73,1
654,33.14,993,27,89,2
521,40.43,102,27,68,1
405,35.16,139,29,65,1
708,45.55,96,25,74,1
471,33.16,85,26,79,1
460,43.88,456,27,84,1
653,34.21,926,27,90,2
664,32.45,999,27,87,2
775,32.84,816,25,75,0
603,52.98,65,26,77,1
372,32.12,201,24,86,1
315,72.53,36,29,68,1
704,29.62,999,27,85,2
381,35.86,106,29,66,1
775,33.33,817,25,75,0
649,35.39,977,26,80,2
781,37.15,819,24,69,0
628,40.57,631,27,90,2
754,35,818,25,75,0
687,30.5,991,27,89,2
760,34.12,818,25,75,0
728,43.3,820,23,63,0
728,44.78,158,27,86,1
749,32.48,331,26,66,0
750,35.39,817,25,75,0
606,52.79,67,26,77,1
744,28.15,977,26,79,2
691,30.21,998,27,88,2
724,34.41,978,26,69,0
702,36.27,978,26,69,0
725,43.5,819,23,64,0
759,41.35,814,23,63,0
629,30.76,466,27,80,2
761,33.53,819,25,76,0
460,43.88,456,27,84,1
558,43.71,444,25,82,1
735,36.46,821,25,74,0
411,35.15,304,27,74,1
707,31.28,977,26,78,2
623,51.71,63,26,74,1
365,34.84,318,25,79,1
605,38.46,250,25,81,1
626,30.09,346,28,85,2
670,31.77,998,27,89,2
618,52.2,66,26,75,1
628,40.57,631,27,90,2
629,51.42,63,26,75,1
720,39.1,819,25,73,0
728,43.4,188,25,73,1
332,39.31,146,24,69,1
755,34.9,815,25,75,0
752,35,823,25,76,0
725,43.99,145,25,73,1
664,32.55,999,27,87,2
723,44.18,137,25,73,1
759,34.9,807,25,75,0
509,39.75,79,29,70,1
472,32.17,390,26,88,2
763,35,819,25,74,0
698,30.01,999,27,85,2
743,38.12,820,25,72,0
707,43.3,978,24,63,0
769,37.24,817,24,71,0
525,34.85,42,29,81,1
752,36.56,822,25,73,0
688,30.6,998,27,87,2
663,32.94,1000,27,84,2
777,37.34,815,24,69,0
778,38.32,814,24,68,0
785,34.6,816,24,74,0
724,27.76,999,27,89,2
726,42.82,819,23,65,0
415,42.96,244,27,79,1
729,37.93,821,25,74,0
727,34.9,978,26,68,0
782,32.65,823,25,76,0
735,42.62,230,25,73,1
757,34.9,824,25,74,0
783,34.41,819,24,73,0
762,36.17,823,25,73,0
603,52.98,62,26,76,1
779,33.72,816,25,74,0
693,30.21,999,27,87,2
770,33.63,820,25,75,0
657,33.43,1000,27,84,2
689,30.4,999,27,88,2
750,35.39,817,25,75,0
677,48,55,26,76,1
694,30.11,999,27,88,2
701,37.05,978,26,69,0
703,42.52,978,25,65,0
720,30.4,977,26,78,2
716,35.87,978,26,68,0
642,34.02,998,27,89,2
658,32.84,997,27,89,2
674,31.67,999,27,88,2
754,35.39,824,25,74,0
447,30.27,219,26,84,1
721,32.94,978,26,72,0
592,40.66,814,27,90,2
743,38.03,662,25,74,0
717,33.43,978,26,72,0
653,49.27,95,26,76,1
694,31.67,866,27,90,2
749,36.27,818,25,74,0
739,38.32,818,25,72,0
742,26.39,999,27,86,2
710,29.62,1000,27,83,2
778,39.39,819,23,65,0
747,35.68,823,25,74,0
718,28.05,999,27,88,2
708,45.55,96,25,74,1
690,41.81,49,26,66,1
724,30.01,977,26,78,2
683,46.92,104,26,75,1
776,31.38,819,25,78,0
658,32.45,998,27,89,2
602,34.44,116,27,72,1
697,45.06,977,24,64,0
622,51.81,63,26,75,1
465,35.68,173,28,71,1
699,29.72,998,27,87,2
559,42.41,432,28,87,1
628,51.32,64,26,75,1
768,33.43,816,25,75,0
618,52.1,66,26,75,1
731,41.94,354,25,74,0
775,32.75,821,25,75,0
715,35.78,978,26,68,0
473,40.27,200,28,84,1
653,33.14,995,27,89,2
308,34.82,104,28,75,1
656,49.07,99,26,75,1
432,31.27,99,27,66,1
748,29.52,977,26,75,0
630,51.32,64,26,75,1
437,37.02,497,27,72,1
720,30.21,977,26,79,2
773,33.72,820,25,74,0
760,34.8,795,25,75,0
386,67.55,44,26,75,1
701,30.5,1000,27,82,2
702,45.16,813,23,63,0
349,34.55,208,27,82,1
680,31.57,999,27,84,2
735,30.69,977,26,74,0
636,50.83,71,26,74,1
735,36.75,823,25,74,0
718,44.87,101,25,74,1
701,40.27,978,25,65,0
628,51.32,64,26,75,1
718,44.87,103,25,74,1
708,34.51,978,26,72,0
655,49.17,97,26,75,1
378,30.19,82,28,82,1
645,31.63,174,24,84,1
759,34.8,820,25,74,0
688,30.6,999,27,87,2
776,31.38,819,25,78,0
748,41.84,226,25,73,1
660,30.68,389,28,71,1
652,33.24,997,27,89,2
602,34.06,309,28,78,1
664,48.39,101,26,76,1
731,36.61,463,26,90,2
661,33.63,925,27,90,2
779,33.63,817,25,74,0
696,38.91,978,25,66,0
304,43.29,391,29,83,1
647,31.11,50,28,73,1
776,33.92,822,25,74,0
758,34.8,818,25,75,0
783,32.75,818,25,76,0
538,34.19,150,24,90,1
778,33.24,820,25,76,0
697,46.04,107,25,75,1
760,34.51,817,25,75,0
752,35.09,819,25,74,0
735,40.96,455,25,74,0
590,43.86,401,29,79,1
620,51.91,62,26,75,1
740,42.13,820,23,66,0
748,36.66,822,25,73,0
727,38.32,818,25,73,0
740,42.13,820,23,66,0
580,43.26,296,27,65,1
716,28.93,1000,27,85,2
699,30.21,1000,27,84,2
725,43.6,813,23,64,0
494,31.18,341,24,73,1
773,33.72,822,25,74,0
667,32.06,998,27,88,2
788,38.36,244,25,69,0
794,37.53,160,27,87,2
738,26.69,998,27,86,2
698,39.1,978,25,67,0
775,32.84,823,25,76,0
742,26.49,999,27,86,2
652,38.68,212,28,85,1
613,36.17,998,27,89,2
722,28.35,1000,27,84,2
582,38.06,399,24,88,1
668,32.84,932,27,89,2
702,32.26,977,26,77,2
659,48.88,100,26,75,1
663,42.45,420,25,73,1
757,35,812,25,74,0
379,37.05,244,27,71,1
784,39.2,817,23,65,0
788,36.27,820,24,70,0
759,36.66,823,25,72,0
646,49.76,87,26,76,1
759,37.24,820,25,71,0
747,41.74,814,23,65,0
739,44.49,304,28,85,1
756,35.48,766,25,75,0
780,36.15,472,26,80,0
704,40.37,977,25,65,0
700,45.94,106,25,75,1
785,34.02,816,24,74,0
754,39.39,816,24,68,0
621,51.71,63,26,75,1
743,37.24,818,25,73,0
620,52,63,26,74,1
710,28.84,999,27,88,2
712,44.48,53,26,77,1
724,30.3,977,26,77,2
783,31.87,817,25,77,0
771,34.21,816,25,74,0
669,43.47,273,27,85,1
708,34.6,978,26,70,0
755,35.39,819,25,74,0
762,35.87,822,25,73,0
712,28.54,997,27,89,2
423,37.35,41,27,83,1
705,29.13,998,27,89,2
769,37.73,240,26,84,1
728,37.93,822,25,73,0
715,28.35,999,27,88,2
750,36.56,822,25,73,0
729,30.6,977,26,75,0
776,33.04,822,25,76,0
625,41.73,185,28,85,1
433,43.34,270,24,84,1
757,35,812,25,74,0
685,47.02,103,26,74,1
702,45.75,106,25,75,1
525,44.88,403,25,74,1
735,38.22,818,25,72,0
772,34.02,820,25,74,0
673,31.48,998,27,89,2
772,35.11,222,25,81,0
483,40.91,311,25,71,1
747,36.75,821,25,73,0
669,36.26,482,25,80,0
549,39.42,451,29,77,1
773,30.21,818,25,78,0
690,30.4,982,27,89,2
742,37.83,664,25,75,0
709,29.52,1000,27,84,2
302,31.33,71,29,80,1
623,36.27,1000,27,84,2
720,39.2,823,25,72,0
702,32.03,462,29,79,2
698,30.4,1000,27,84,2
682,31.67,1000,27,85,2
718,28.45,999,27,86,2
542,30.73,338,26,72,1
776,40.27,813,23,64,0
693,31.18,1000,27,82,2
760,35.87,820,25,73,0
785,34.9,821,24,73,0
751,35.58,823,25,74,0
749,36.36,755,25,75,0
731,27.47,999,27,86,2
680,30.39,283,29,85,2
711,36.75,978,26,70,0
777,33.63,822,25,74,0
698,31.18,884,27,90,2
364,39.46,179,26,67,1
735,37.44,820,25,74,0
757,35.09,820,25,75,0
604,52.88,63,26,76,1
709,35.19,978,26,70,0
727,43.3,814,23,63,0
704,29.33,998,27,89,2
490,44.03,102,28,82,1
663,32.45,999,27,88,2
755,34.7,821,25,76,0
712,28.93,998,27,87,2
779,37.93,819,24,68,0
771,31.28,816,25,78,0
779,32.75,816,25,76,0
678,33.33,977,26,79,2
708,34.6,978,26,71,0
723,29.81,977,26,79,2
637,34.9,1000,27,84,2
622,35.68,998,27,89,2
728,34.55,270,25,79,0
778,32.36,817,25,77,0
671,48.48,56,26,75,1
757,41.06,814,23,65,0
406,31.05,388,25,88,1
669,32.06,999,27,87,2
682,47.12,105,26,75,1
687,30.5,998,27,89,2
715,35.78,978,26,68,0
752,34.8,823,25,75,0
721,31.28,977,26,76,0
691,30.21,990,27,89,2
714,32.84,977,26,73,0
779,31.96,822,25,77,0
515,39.66,423,24,67,1
701,30.21,1000,27,84,2
564,36.63,435,27,83,1
437,32.85,101,29,84,1
741,26.59,999,27,86,2
750,41.74,225,25,73,1
716,33.92,978,26,71,0
715,45.06,50,26,75,1
703,43.4,977,25,64,0
743,42.03,820,23,65,0
750,41.74,223,25,73,1
707,38.72,138,25,86,1
583,39.7,209,26,71,1
709,29.52,1000,27,84,2
761,36.27,818,25,72,0
784,36.27,819,24,71,0
729,37.15,817,25,74,0
718,44.87,101,25,74,1
788,37.54,814,24,68,0
778,33.33,821,25,75,0
683,30.79,998,27,89,2
724,30.3,977,26,77,2
782,33.33,815,25,74,0
670,47.9,104,26,76,1
767,33.53,820,25,75,0
690,46.43,105,26,76,1
785,36.07,821,24,71,0
670,31.96,998,27,87,2
442,42.23,380,26,90,1
715,33.43,977,26,72,0
742,37.54,824,25,73,0
524,41.24,148,24,65,1
409,33.47,310,29,81,1
301,36.66,235,29,75,1
379,37.05,244,27,71,1
386,41.22,319,25,83,1
684,39.72,99,24,69,1
647,32.13,81,25,83,1
683,30.79,997,27,89,2
677,33.14,977,26,81,2
757,35.29,824,25,74,0
785,35.19,815,24,72,0
701,45.06,814,23,63,0
710,45.45,96,25,74,1
313,33.03,302,28,66,1
575,34.57,463,28,83,2
717,43.89,243,25,73,1
778,32.55,821,25,76,0
775,32.45,823,25,76,0
753,35.78,777,25,75,0
767,34.6,817,25,74,0
640,31.24,90,27,77,1
310,30.39,197,29,90,2
767,33.72,817,25,75,0
683,30.79,998,27,89,2
680,31.38,977,27,89,2
673,47.7,104,26,75,1
614,41.94,594,27,90,2
707,45.55,97,25,74,1
333,38.26,168,27,75,1
756,34.9,822,25,74,0
379,41.99,256,24,72,1
650,33.72,970,27,89,2
662,37.05,680,27,90,2
684,30.79,999,27,87,2
634,34.6,998,27,89,2
758,34.02,824,25,75,0
725,38.22,817,25,73,0
779,36.66,821,24,71,0
663,32.45,999,27,87,2
702,45.16,813,23,63,0
733,41.06,461,25,74,0
695,31.09,1000,27,82,2
710,45.45,48,26,76,1
731,32.34,399,28,74,2
639,36.17,977,26,81,2
681,31.09,999,27,88,2
740,42.23,813,23,65,0
786,42.55,104,26,74,1
777,32.26,818,25,76,0
740,35.78,821,25,75,0
581,33.6,488,25,72,0
772,33.72,815,24,77,0
666,34.65,113,26,78,1
428,33.09,154,25,67,1
411,38.56,367,24,70,1
730,27.47,999,27,86,2
658,32.84,997,27,89,2
725,37.93,817,25,73,0
684,39.72,99,24,69,1
758,35.48,817,25,74,0
736,29.62,977,26,77,2
364,36.37,329,29,67,1
605,52.79,67,26,77,1
690,46.43,104,26,76,1
713,34.51,978,26,71,0
732,37.24,817,25,74,0
685,32.75,977,26,79,2
605,52.79,66,26,76,1
712,29.13,999,27,85,2
708,45.55,96,25,74,1
696,45.94,109,26,76,1
737,38.81,611,25,74,0
714,32.65,977,26,74,0
693,39.91,61,25,88,1
693,46.04,108,26,76,1
674,47.61,104,26,75,1
695,46.73,55,26,77,1
752,35.19,817,25,75,0
706,29.42,1000,27,85,2
701,45.75,106,25,75,1
704,44.97,819,23,64,0
678,42.89,219,29,70,1
723,44.34,389,29,70,1
725,38.71,824,25,73,0
690,30.4,999,27,87,2
697,29.81,999,27,88,2
714,42.91,201,28,74,1
700,45.94,106,25,75,1
707,31.28,977,26,78,2
406,37.8,174,24,83,1
726,42.62,307,25,74,1
743,36.17,820,25,74,0
778,33.04,817,25,75,0
604,52.98,67,26,77,1
709,44.38,978,24,63,0
477,33.36,122,27,68,1
713,35.87,978,26,69,0
434,41.49,207,27,84,1
687,30.5,994,27,89,2
324,71.95,36,28,66,1
733,35.6,342,25,70,0
785,36.46,815,24,71,0
722,31.67,978,26,74,0
755,35.68,775,25,75,0
700,46.04,106,25,75,1
697,31.87,977,26,79,2
458,42.75,221,29,84,1
579,42.91,723,27,90,2
698,29.81,998,27,86,2
491,37.24,177,28,88,1
718,33.14,978,26,72,0
776,33.53,815,24,75,0
622,35.58,998,27,89,2
743,33.33,819,25,78,0
705,29.13,998,27,89,2
631,51.32,63,26,75,1
707,29.03,985,27,89,2
765,40.37,814,23,66,0
746,36.07,821,25,74,0
635,43.27,304,27,87,1
360,36.57,236,29,88,1
728,44.78,158,27,86,1
728,29.91,977,26,77,2
713,45.26,49,26,75,1
776,34.12,822,24,76,0
401,38.51,257,24,72,1
702,45.65,105,25,75,1
680,31.57,999,27,84,2
714,42.91,201,28,74,1
638,50.73,65,26,76,1
726,40.37,566,25,74,0
753,41.64,203,25,73,1
780,36.27,818,24,71,0
676,31.38,999,27,88,2
732,43.3,176,25,73,1
749,29.33,977,26,75,0
672,47.8,104,26,75,1
604,52.88,63,26,76,1
558,43.71,444,25,82,1
767,35.09,819,24,75,0
642,35.7,491,29,65,1
516,39.13,479,25,73,1
637,34.8,999,27,86,2
664,48.39,101,26,76,1
760,34.9,819,25,74,0
736,36.56,817,25,74,0
438,41.39,133,24,67,1
648,34.02,999,27,86,2
728,30.21,977,26,77,2
595,42.23,700,27,90,2
547,43,206,27,88,1
603,40.22,138,28,75,1
739,29.81,977,26,76,0
725,39.1,820,25,73,0
705,45.75,48,26,76,1
756,35.09,822,25,75,0
704,30.39,394,24,88,2
699,46.24,55,26,76,1
689,30.3,997,27,89,2
616,52.1,66,26,75,1
782,32.75,816,25,76,0
600,43.79,226,26,90,1
770,33.11,436,25,78,0
785,36.66,816,24,71,0
713,45.36,49,26,75,1
745,38.87,333,29,70,1
681,47.7,55,26,76,1
764,36.46,817,25,72,0
755,34.7,820,25,75,0
693,30.21,999,27,88,2
697,46.04,107,25,75,1
747,37.44,820,25,72,0
781,32.36,821,25,76,0
665,31.8,42,28,66,1
788,36.46,816,24,70,0
745,33.04,816,25,78,0
674,36.7,75,24,75,1
601,42.1,351,26,65,1
783,31.77,823,25,77,0
614,41.61,293,28,75,1
761,34.8,823,25,75,0
726,42.33,343,25,74,1
364,36.37,329,29,67,1
696,46.24,108,26,75,1
744,40.95,175,28,87,1
777,33.63,822,25,74,0
639,50.05,67,26,75,1
764,34.31,819,25,75,0
736,35.2,313,25,78,0
723,39.2,822,25,72,0
739,38.42,626,25,74,0
591,35.24,476,28,73,1
570,32.37,480,25,67,0
737,36.36,822,25,75,0
741,32.36,978,26,71,0
707,35.4,199,26,67,1
333,71.16,39,29,72,1
783,39.1,814,23,66,0
750,41.74,228,25,73,1
653,33.72,999,27,86,2
647,49.56,90,26,76,1
736,32.75,978,26,71,0
433,43.34,270,24,84,1
596,40.18,127,29,67,1
784,33.33,820,24,76,0
637,34.9,1000,27,84,2
412,40.45,42,26,89,1
685,47.02,104,26,75,1
673,33.24,1000,26,82,2
704,39.89,301,25,83,1
718,30.69,978,26,78,2
709,45.45,48,26,76,1
725,39.1,818,25,72,0
705,42.13,977,25,65,0
789,36.46,821,24,70,0
758,35,812,25,74,0
389,44.02,167,26,75,1
685,30.99,999,27,85,2
703,41.74,977,25,65,0
781,39.49,817,23,65,0
694,30.11,999,27,88,2
728,38.51,674,25,75,0
609,52.49,61,26,75,1
778,33.14,135,25,88,2
752,35.3,392,26,65,0
778,33.04,817,25,75,0
723,35.19,978,26,69,0
677,47.8,55,26,75,1
753,35.58,823,25,74,0
355,36.56,443,29,74,1
705,30.3,1000,27,81,2
459,30.64,337,25,77,1
720,32.94,978,26,72,0
736,30.6,977,26,74,0
735,36.56,823,25,74,0
785,34.31,815,24,74,0
760,33.36,317,27,71,0
707,31.28,977,26,78,2
710,45.45,96,25,74,1
571,44.05,241,28,84,1
679,47.41,104,26,75,1
728,34.55,270,25,79,0
708,34.51,978,26,72,0
781,32.16,817,25,77,0
582,32.97,127,27,86,1
738,37.05,820,25,74,0
673,44.11,78,27,74,1
389,30.4,468,27,71,1
716,45.06,98,25,73,1
778,33.14,815,25,74,0
702,29.33,998,27,88,2
659,32.75,997,27,89,2
708,29.33,999,27,84,2
775,33.24,817,24,76,0
759,36.66,823,25,72,0
752,35.19,820,25,75,0
689,30.6,999,27,87,2
722,28.35,1000,27,84,2
778,33.14,135,25,88,2
711,44.67,818,23,63,0
701,30.11,1000,27,84,2
786,37.05,819,24,69,0
754,34.9,817,25,75,0
505,43.74,71,28,83,1
763,35.87,824,25,73,0
644,34.31,971,27,89,2
723,44.48,111,25,73,1
712,44.97,51,26,75,1
758,35,822,25,75,0
759,33.72,823,25,76,0
777,33.14,815,24,76,0
775,34.9,822,24,75,0
687,32.75,977,26,79,2
711,28.64,998,27,88,2
781,36.95,820,24,70,0
679,31.38,999,27,87,2
608,41.1,159,29,77,1
686,30.69,984,27,89,2
621,52,63,26,74,1
699,37.93,978,25,68,0
709,31.18,977,26,78,2
724,30.89,977,26,76,0
756,41.06,818,23,66,0
758,36.56,818,25,72,0
760,40.36,404,29,90,2
698,45.16,978,24,63,0
710,28.74,999,27,88,2
713,45.36,49,26,75,1
734,37.24,818,25,74,0
754,35.09,799,25,75,0
657,32.84,996,27,89,2
735,27.08,999,27,86,2
679,32.26,1000,27,82,2
705,36.46,978,26,69,0
726,40.27,568,25,74,0
737,36.66,818,25,74,0
759,34.9,820,25,74,0
706,36.56,978,26,69,0
603,52.98,62,26,76,1
649,49.85,66,26,76,1
778,31.48,822,25,77,0
729,43.6,168,25,73,1
725,38.71,824,25,73,0
662,48.58,101,26,75,1
713,28.64,998,27,87,2
348,44.77,289,26,70,1
751,41.74,219,25,73,1
745,37.44,820,25,72,0
750,36.66,721,25,75,0
755,35.09,822,25,74,0
723,42.52,348,25,74,1
540,38.11,294,27,78,1
717,30.79,977,26,77,2
348,41.87,373,27,78,1
715,43.01,978,24,64,0
621,51.81,63,26,75,1
668,31.96,998,27,89,2
763,35.87,821,25,73,0
725,27.86,999,27,86,2
392,30.16,497,29,90,2
713,45.26,97,25,74,1
686,46.82,103,26,75,1
758,34.31,820,25,75,0
718,44.87,102,25,74,1
728,43.21,814,23,64,0
691,45.94,107,26,77,1
666,32.75,954,27,90,2
740,38.42,641,25,74,0
754,34.8,819,25,74,0
786,35.71,217,26,66,0
764,33.24,822,25,76,0
657,48.88,97,26,75,1
779,32.75,823,25,75,0
702,31.57,977,26,81,2
701,45.36,820,23,63,0
762,36.17,820,25,73,0
717,37.75,77,29,89,2
511,30.41,144,25,81,1
715,30.5,977,26,79,2
612,43.08,416,26,87,1
305,73.12,35,29,70,1
402,41.31,275,24,66,1
673,32.45,1000,27,84,2
638,39.65,305,27,80,1
738,38.81,598,25,74,0
332,39.31,146,24,69,1
663,32.45,998,27,89,2
439,34.04,212,26,79,1
359,69.79,32,29,60,1
760,36.27,818,25,72,0
656,34.02,915,27,90,2
727,41.06,523,25,74,0
732,38.61,819,25,72,0
627,51.61,65,26,75,1
633,31.46,370,26,80,2
693,30.21,998,27,87,2
761,34.9,822,25,74,0
689,30.4,992,27,90,2
760,33.92,817,25,75,0
373,31,486,25,89,2
725,39.2,817,25,72,0
769,33.43,821,25,75,0
735,32.75,978,26,71,0
751,35.58,817,25,74,0
731,37.34,818,25,74,0
330,33.52,144,26,66,1
784,39.1,817,23,66,0
719,35.09,978,26,69,0
796,30.86,107,26,73,0
700,46.04,106,25,75,1
673,48.19,56,26,75,1
759,35.09,822,25,74,0
672,32.75,1000,27,82,2
755,35,822,25,75,0
677,31.77,1000,27,85,2
338,70.77,32,29,60,1
758,34.6,815,25,75,0
739,26.69,999,27,86,2
749,35.29,822,25,75,0
724,41.84,978,24,64,0
788,38.91,818,23,66,0
777,31.77,815,25,78,0
691,31.87,1000,26,82,2
605,52.88,67,26,77,1
686,31.09,999,27,85,2
748,36.75,726,25,75,0
343,36.39,322,24,79,1
746,31.96,978,26,71,0
686,30.69,984,27,89,2
727,43.11,818,23,63,0
745,42.03,818,23,63,0
568,42.42,812,27,90,2
462,37.36,463,28,72,1
752,36.46,728,25,75,0
729,30.6,977,26,75,0
782,30.3,815,25,78,0
700,29.62,998,27,88,2
759,35.19,815,25,74,0
626,51.52,66,26,75,1
737,26.88,999,27,86,2
398,40.81,108,27,86,1
756,35.78,814,25,74,0
753,41.64,208,25,73,1
737,32.65,978,26,71,0
702,43.3,977,25,65,0
758,34.8,818,25,75,0
326,42.71,157,26,65,1
730,27.47,999,27,86,2
732,41.06,438,25,75,0
710,29.33,999,27,84,2
752,35.3,392,26,65,0
391,40.22,182,27,71,1
765,36.56,822,25,72,0
738,37.05,820,25,74,0
728,44.78,158,27,86,1
711,34.41,978,26,70,0
748,36.17,782,25,75,0
756,34.12,816,25,75,0
762,35.97,820,25,73,0
783,36.17,820,24,71,0
689,46.43,104,26,75,1
698,30.01,999,27,85,2
653,33.24,995,27,90,2
700,44.97,978,24,63,0
784,37.15,815,24,70,0
620,52,62,26,75,1
666,32.26,998,27,87,2
691,32.16,977,26,81,2
698,29.72,998,27,87,2
694,31.67,872,27,90,2
707,29.42,1000,27,85,2
758,37.15,822,25,72,0
611,52.59,61,26,76,1
771,34.21,820,25,73,0
715,30.69,977,26,78,2
759,34.8,800,25,74,0
706,45.65,99,25,74,1
723,43.4,257,25,73,1
673,31.77,999,27,87,2
703,31.96,977,26,77,2
772,31.09,823,25,78,0
671,32.36,1000,27,84,2
780,32.26,824,25,77,0
652,33.24,993,27,90,2
745,37.93,823,25,72,0
726,37.93,823,25,73,0
737,31.96,978,26,72,0
768,36.67,435,24,77,0
629,30.76,466,27,80,2
784,34.8,815,24,74,0
749,44.93,48,28,76,1
620,51.81,62,26,75,1
698,29.91,999,27,86,2
749,35.29,821,25,75,0
632,51.12,65,26,76,1
718,42.82,446,29,71,1
729,39.39,823,25,71,0
760,35,824,25,74,0
706,29.03,999,27,88,2
704,43.11,978,25,65,0
739,29.62,977,26,76,0
737,31.96,978,26,72,0
683,30.79,997,27,89,2
783,32.94,816,25,76,0
788,36.46,819,24,70,0
446,34.26,375,27,69,1
637,44.68,246,28,73,1
711,29.33,1000,27,84,2
736,29.72,977,26,77,2
647,32.13,81,25,83,1
788,38.71,821,23,66,0
637,34.87,222,27,87,2
369,38.14,126,24,82,1
677,47.41,104,26,75,1
779,32.06,821,25,77,0
729,33.14,978,26,71,0
476,32.84,169,28,83,1
675,31.48,999,27,88,2
753,35.19,818,25,74,0
414,32.26,242,24,82,1
741,36.95,824,25,73,0
773,34.41,818,25,74,0
622,36.27,1000,27,84,2
730,37.83,819,25,73,0
737,36.17,823,25,74,0
620,51.81,62,26,75,1
696,39.1,978,25,67,0
699,37.93,978,25,68,0
686,47.21,54,26,76,1
476,32.84,169,28,83,1
749,35.48,823,25,74,0
